date,user,text,label
2020-03-26 14:19:56+00:00,Romeo_ok,"Bayangkan Virus Corona Ini Mampu Membunuh Ratusan Orang Dalam Sehari. Betapa Radikal Intoleran Sekali. Sehingga Setiap Orang Yang Berkumpul Di Tempat Ibadah Ketakutan. Menebar Teror Secara Global, Melumpuhkan Sendi-sendi Ekonomi Suatu Bangsa Secara Cepat. Seperti Senjata Biologis",Hoaks
2020-03-26 14:17:24+00:00,vianoct,"""Bisa jadi Corona ini salah satu senjata biologis pemusnah massal. Mungkin yg menciptakan virus ini adalah kelompok freemasonry Illuminati. Mereka ingin mengontrol bumi dengan cara memusnahkan sebagian manusia (world depopulation)"" -korbanfilm2k20",Hoaks
2020-03-26 14:07:51+00:00,manahara20,"Apabila virus corona adalah buatan (senjata biologis), dpt diyakini bhw sumbernya berasal dari negara totaliter alias diktator, bukan dari negara demokrasi. Sbab dinegara diktator (lagi neg tertutup) sgt mudah mengordinir rakyatnya, bisa dg paksa.",Hoaks
2020-03-26 10:17:35+00:00,setiawandedi96,"Corona, menurut saya dia adalah senjata biologis dari cina, kenapa ? Kita ingat kebelakang kalo virus. Dulu flu burung ya virus namun hewannya mati semua, sesangkan corona itu dari kelolawar tapi malah manusia yang mati. Hayo gimana ?",Hoaks
2020-03-26 04:43:14+00:00,fdidik,"Mungkinkah corona itu virus atau sejenis senjata biologis yang sedang ujicoba, banyak yang klaim waktu berakhirnya berbeda-beda",Hoaks
2020-03-25 13:58:55+00:00,honemilktea,Beneran sampe nangis2 ngejelasin ke mama kl virus corona itu bukan senjata biologis😭,NonHoaks
2020-03-24 10:43:45+00:00,SaminoNanik,"Tetangga gw batak non muslim/pendeta,td ngomong, ""curiga virus corona senjata biologis yg dibuat cina dan disebarkan ke udara"". Dia sebel banget, ngeliat orang pada parno. Batuk sedikit dibilang corona. Iyalah pak. Kita juga takut. Makanya kita di rumah saja. Smg segera berlalu",Hoaks
2020-03-24 10:14:53+00:00,sybnsnrzy,"Yg bikin ngeri dari corona / virus lain / senjata biologis ato apalah itu dampak setelahnya.. Salah satunya kalo kita sekarat karna tuh virus, siapa yg mau Talqin? 😕",Hoaks
2020-03-24 06:08:27+00:00,zeterha,"""Jika"" corona adalah senjata biologis Bngst lah pembuat virus tsb.",Hoaks
2020-03-24 03:03:56+00:00,RizkiAlfh,"Detik detik konspirasi kemunculan PD lll diawali dengan berbagai macam termasuk senjata biologis virus Corona yang terjadi saat ini. Yang menjadi pertanyaan publik, sampai kapan Virus Corona berhenti ?? Maka jawabannya, Allahualam.",Hoaks
2020-03-24 01:07:08+00:00,dimmaspg,Gimana kalau virus corona ini benar senjata biologis kayak yg sedang rame di bicarakan di sosmed sebelah? Perang dunia ke 3 di mulai Wellcome,Hoaks
2020-03-23 13:49:55+00:00,lotusbiscoffx,"Apakah Corona (Covid-19) ini benar-benar senjata biologis, untuk meruntuhkan perekonomian dunia serta memusnahkan warga dunia secara perlahan. Atau murni karena transparansi animal virus to human?",Hoaks
2020-03-20 02:39:42+00:00,karasunwo,bisa bantuin ga? Coba nyatakan pernyataan ini fakta atau hoax dan berikan alasannya. a. Virus corona adalah senjata biologis yg dibuat negara china? b. Virus korona disebarkan oleh amerika serikat? c. Virus corona berasal dari babi atau kalelawar! (cont..),Hoaks
2020-03-19 04:34:58+00:00,rikzmuhammad,"Kalo di film avengers orang orang mati gara gara infinity stones, ini di real life orang orang mati gara gara virus corona. Senjata biologis ini mah euy haha!",Hoaks
2020-03-19 03:34:26+00:00,bukanDika,"Bukan bermaksud rasis. Tapi kalo berpikir konspirasi dari semenjak issue bahwa corona merupakan senjata biologis sampe akhirnya ditemukan vaksin dari sana juga. Apakah strategi marketing? Kaya antivirus komputer, mereka ciptain virus kemudian bikin antivirusnya buat dijual ehehe",Hoaks
2020-03-19 03:33:50+00:00,Mday55833453,"Gw pernah mikir kalo sebenernya #virus_corona (covid-19) bukan disebabkan oleh kelelawar, tapi memang sengaja dibuat atau senjata biologis, kita lihat saja negara asal virus tsb langsung bisa membuat vaksin dan sekarang akan diproduksi masal. Corona ada sejak dulu namun sekarang",Hoaks
2020-03-18 19:03:10+00:00,ndaruto24,komentar paling menarik menyebut virus corona mungkin aja senjata biologis yang bocor. buat saya ini lebih masuk akal dibandingan awal kemunculannya dari pasar hewan di wuhan. entahlah,Hoaks
2020-03-17 06:58:55+00:00,ArdySyihab,China - Amerika mulai saling tuduh asal muasal virus Corona. Banyak yag berasumsi ini senjata biologis. Namun narasi yg dibangun lebih dekat ke teori konspirasi ketimbang data dan logika rasional. #CoronaVirusIndonesia,Hoaks
2020-03-17 04:33:41+00:00,riczzz10,"Diskusi yu , menurut gua Corona Adalah Virus konpirasi Karena Asal Usul virus ini Masih abu2, kalau menurut gua Virus ini Dibuat sebagai senjata biologis /WW3 untuk Memusnahkan Sebagian penduduk bumi, Dan Akan bakal banyak Lahan kosong untuk Di kuasi.",Hoaks
2020-03-17 02:23:54+00:00,fchrstnd,Pencinta teori konspirasi pasti mikir nya covid-19 alias corona itu : 1. Sudah terencana / bukan kesengajaan 2. Senjata biologis 3. Pemusnah massal 4. Pengurangan jumlah penduduk 5. Negara asal sudah punya anti-virus sejak awal,Hoaks
2020-03-16 16:27:10+00:00,inayahhakeem,"Mers, Sars, flu H5N1 dan terakhir corona, semua virus ini menyerang pernafasan Tahun 2007 indonesia diserang wabah flu burung, sudah santer koq isu kalo itu senjata biologis Buktinya bahkan menkes ribut dg lab AL amerika Namru soal rebutan sampel virus ini",Hoaks
2020-03-16 15:22:31+00:00,obatmencret,"Apakah sudah ada berita resmi dari mana asal virus Corona ini? Apakah iya dari makanan binatang yang ada di Wuhan sana? Sementara makanan serupa di Indonesia banyak, tp baik2 saja. Ataukah ini dari senjata biologis militer yg bocor atau sengaja di bocorkan? Hanya sekedar berfikir",Hoaks
2020-03-16 04:01:19+00:00,knmulad,"Pernah berpikir, virus Corona seperti di film film sengaja di ciptakan sebagai senjata biologis atau untuk kepentingan bisnis oleh oknum tertentu, dimana yg menciptakan juga sudah punya obatnya. Hmmm mungkin kebanyakan nonton film saja aku ini.",Hoaks
2020-03-16 01:00:31+00:00,sanikomputer_id,andaikan virus corona ini sebagai serangan senjata Biologis sudah berapa kuatkah pertahanan kita untuk menangkalnya Mohon dijawab Bang jubir @Dahnilanzar ?,Hoaks
2020-03-15 15:11:04+00:00,janganpanique33,"Mari berangan"" Bisa saja Corona virus ini senjata biologis yg dilepaskan oleh para Teroris yang bergerak dibidang lingkungan (Eco-Terrorist) untuk mengembalikan bumi, kemudian mungkin para titan akan dihidupkan kembali",Hoaks
2020-03-13 14:25:07+00:00,primecryptoc,dor! kalian percaya nggak sih kalau virus corona itu adalah senjata biologis. aku mau tau pendapat kalian. jangan salty in yaa💓,Hoaks
2020-03-12 15:40:20+00:00,adikurnia1_,Apa cuma gua yg berfikir kalo corona virus itu beneran senjata biologis?,Hoaks
2020-03-12 13:03:32+00:00,nekonomiyakiss,"Tom Hanks positiv corona, terus inget filmnya yg inferno, disitu dia ngegagalin senjata biologis yaitu virus jugakkkk :(",Hoaks
2020-03-08 09:37:33+00:00,irwan_sopyan80,Bisa jadi Virus Corona adalah senjata biologis. Persaingan ekonomi dunia~ 🤔,Hoaks
2020-03-04 17:25:15+00:00,brewoktebal,"Corona itu adalah senjata biologis dari jepang ke cina, orang lombok biasa makan kelelawar aja biasa aja gak kena tu virus tsb",Hoaks
2020-03-03 06:23:53+00:00,lukyresza,jadi kayak kadang mikir kalau virus corona ini semacam senjata biologis buat mengurangi populasi hm,Hoaks
2020-03-03 00:22:06+00:00,TriIriandono,Senjata biologis Virus Corona ditembakkan oleh Amrik scr diam2 kpd lawan dagangnya yaitu China. Isu Corona terus dihembuskan oleh Amrik lewat polikus dan pejabat busuk serta para Kadrun yg scr masif menyerang pemerintah unt menjatuhkan Jokowi. @Dennysiregar7 @budimandjatmiko,Hoaks
2020-03-02 16:29:24+00:00,bujukbusrak,Plot twist Virus Corona sbnernya senjata biologis China buat pasar dagang sama ngurangin populasi,Hoaks
2020-03-02 09:51:13+00:00,republikkedua,"Bajer2 Iran lagi sibuk sebar narasi virus corona senjata biologis, kalo mereka hidup di jaman Black Death mungkin narasinya sama2 senjata biologis -_-",Hoaks
2020-03-02 09:34:12+00:00,borneoverando,Mau nyari yang punya perasaan sama; bahwa Virus Corona itu senjata biologis buatan suatu negara. 🙋🏻‍♂️,Hoaks
2020-03-02 06:18:04+00:00,GVMBVLL,apa cuma gue yg percaya klo corona itu bukan hanya sekedar virus? tapi juga senjata biologis.,Hoaks
2020-03-02 06:04:34+00:00,dhandigar,"Agaknya aku mikir, kalo virus corona ini dijadiin senjata biologis ya sepertinya, persentase kematian tertinggi aja ada di Iran sebesar 7,25% diikuti China sebesar 3,59%, yahh u kno laaah, kalo kebersihan dan kehalalan makanan jadi alasan, Iran juga ada muslim. Jadi?",Hoaks
2020-02-28 18:30:00+00:00,girisulistyo,VIRUS CORONA ITU VIRUS WABAH ATAU SENJATA BIOLOGIS YAHH...???,Hoaks
2020-02-28 18:18:00+00:00,imotone,"Semakin yakin bahwa wabah virus Corona adalah laboratorium senjata biologis China yang bocor,. Sedemikian masivnya serangan virus jika hanya sekedar berasal dari binatang. Flu burung dari unggas tidak separah ini. Saatnya China harus terbuka ke publik.",Hoaks
2020-02-23 12:39:34+00:00,conan_idn,"Makin mendekati kenyataan. Ini senjata biologis yang bocor, atau sengaja dilepaskan buat membenamkan Hegemoni Komunis China. Karena dr Corona Virus ini siapa yang paling diuntungkan?? Komunis China Lagi Jaya2nya.. Yang terancam siapa?",Hoaks
2020-02-21 12:28:39+00:00,nuinugraha,corona virus adalah agenda lawan menyerang musuhnya dengan senjata biologis dan bertujuan mengurangi populasi..nampak seperti strategi sekte segitiga mata satu.. virus senjata buatan manusia..,Hoaks
2020-02-13 13:14:06+00:00,dimmaspg,"Virus corona/senjata biologis china? Fakta terbaru: Yang daya tahan tubuhnya kuat bisa menjadi agen penyebar virus, yg lemah jelas jadi makanannya virus 👏👏👏👏 Wowwwww",Hoaks
2020-02-13 00:17:47+00:00,BungRetweet,"Seorang ilmuwan barat setengah putus asa bergumam, ""Hanya Tuhan yang bisa menyembuhkan virus Corona."" Saya curiga &amp; berasumsi, Covid-19 adalah virus kategori senjata biologis. The master of deception. 🎮 Dunia dalam genggaman permainan pemuja Dajjal. *Global Conspiracy 💉",Hoaks
2020-02-11 23:14:26+00:00,kucing7kliling,"1. Virus corona adalah senjata Amerika, karena kalah perang dagang makanya nyerang pake senjata biologis. 2. TVRI lebih baik setelah Helmi Yahya dipecat, anak buahnya yg lanjutin perjuangannya lebih bagus ternyata. Ini orang ngikut berita dari mana sih? Kaya kena sirep",Hoaks
2020-02-10 18:14:39+00:00,BungRetweet,"Global Conspiracy, menciptakan peristiwa2 besar di atas papan catur dunia politik-ekonomi yg mengguncang stabilitas international. Corona, seperti senjata biologis dengan alat pengantarnya media tubuh manusia, bagai senapan, virus adalah pelurunya. *Tirani Pemerintahan Dunia",Hoaks
2020-02-10 11:53:22+00:00,Bastianhendy,Banyak teori konspirasi berkaitan dng virus corona dari krbocoran lab china sampe senjata biologis amrik,Hoaks
2020-02-10 01:32:43+00:00,ae_ailama,"kemarin sempet ngobrolin masalah virus corona sama suami.... berasa beraaaat banget yg diomongin hahaha. Jadi kami berdua sepakat, menurut pemikiran kami wabah virus ini adalah sebuah konspirasi. Virus sebagai senjata biologis pembunuh massal... hahahah",Hoaks
2020-01-30 03:42:02+00:00,taufiqurra_,"Banyak spekulasi soal penyebab wabah Corona : 1. Konsumsi masy Wuhan yg doyan hewan"" liar dan tak patut 2. ""Kegagalan"" percobaan di lab penelitian 3. Efek perang dagang China vs Amerika 4. Virus buatan untuk senjata biologis 5. Pengurangan populasi 6. Azab dari Tuhan Dsb",Hoaks
2020-01-29 22:32:33+00:00,hbajambi,"Turut prihatin dengan korban Virus Corona. Semoga kita semua terhindar dan sehat selalu. Virus ini mengajarkan kita bahwa pertahanan negara, juga harus berfokus pada ancaman senjata biologis. #CoronaOutbreak #coronaravirus #viral #jambi #hbajambi #VirusCorona",Hoaks
2020-01-29 08:12:58+00:00,FIRRRMANNN,"Setelah heboh perang dagang, kini Tiongkok melakukan perang epidemi wabah Virus Corona; sebagai ""Senjata Biologis Tiongkok"".",Hoaks
2020-01-29 08:10:07+00:00,FIRRRMANNN,"Ternyata ""Senjata Biologis Tiongkok"" Virus Corona Sudah Bocor.",Hoaks
2020-01-29 08:08:08+00:00,FIRRRMANNN,"Ekosistem Lingkungan Kerja BUMN Menghadapi ""Senjata Biologis Tiongkok"" Virus Corona.",Hoaks
2020-01-29 00:01:10+00:00,Joker_Ulosowo,"Corona virus dianggap senjata biologis CHINA dlm teori konspirasi... Di +62 jg sudah dikembangkan senjata biologis Self defense ""Auto Mencret 4.0""",Hoaks
2020-01-28 19:01:24+00:00,winkeudejun,"Konspirasi virus corona tuh bikin aku deja vu 😭 guru biologiku wktu sma dah pernah blg, ""Nanti di masa depan, udah gk jaman perang pk senjata lagi, gk jaman perang pake tank dsb, nanti perangnya pk senjata biologis. Tinggal dikasih virus, sudah selesai, gak perlu capek² perang""",Hoaks
2020-01-28 15:35:57+00:00,Titonugrahaa,"Kalo memang benar virus korona itu di buat China untuk bahan percobaan senjata biologis Brarti kita hidup ini dah kayak di game, trs ada yang halu jadi penyelamat dunia jadi pahlawan nembak""i orang yang terjangkit virus corona 😅 #CoronaOutbreak #WuhanJiayou",Hoaks
2020-01-28 15:06:41+00:00,indahdiniamalia,Tapi ada issue... kalo katanya virus corona itu adalah senjata biologis cina yang bocor...,Hoaks
2020-01-28 13:56:12+00:00,agtkaton,gua baca kolom komentar dibeberapa berita media digital tentang wabah virus corona. Ternyata ga cmn gua yg punya pendapat kalo virus itu senjata biologis. Ternyata banyak banget cuy yg sependapat sama kyk gua. Ada lg yg sependapat kalo corona ini adalah senjata biologis?,Hoaks
2020-01-28 12:49:32+00:00,JFransisko99,Bisa saja virus Corona adalah senjata biologis dr China merupakan kbocoran dri laboratorium diwuhan. pertanyaan knp di Asia sudah terinfeksi hnya di Indonesia saja belum positif? Tpi semoga sja tdk kmungkinan prtama indonesia adalah ngara tropis yg suhu udaranya bisa diatas 35° c,Hoaks
2020-01-28 12:39:35+00:00,bongbongiiiyaa,Ini benerann virus corona tuh senjata biologis nya cina yg bocor akhirnya kena semua? Btw ini info dari insert story Trus di wuhan tuh ada lab biologi tingkat 4 buat meneliti virus virus bakteri mematikan dan lab nya deket sama pasar ikan itu Ar u kidding me?,Hoaks
2020-01-28 12:36:32+00:00,d2kcupz,Ada aja teori corona virus karena kebocoran lab senjata biologis milik cina,Hoaks
2020-01-28 12:34:31+00:00,jasmineraissa,bener aja dong.... corona virus emg tadinya mau dijadiin senjata biologis tapi bocor.......,Hoaks
2020-01-28 12:29:28+00:00,leonnoel__,"Sial kenapa aku overthink tentang corona virus, penyebarannya, orang yang ada disana, issue senjata biologis yang bocor, penanganan di indonesia, pemulangan wni, masa inkubasi yang mana kita ga ngerti terjangkit atau engga pas masa itu, njir ini baru januari",Hoaks
2020-01-28 04:49:47+00:00,sidewii,"Virus Corona... Entah itu senjata biologis yang bocor atau sengaja disebar, saya nggak tau dan nggak mau tau. Yang saya tau, korbannya sudah banyak. Pemerintah nggak perlu beretorika sekedar memberi arahan tidak panik atau apalah itu. Cukup berikan tindakan nyata saja. Bagaimana?",Hoaks
2020-01-28 03:13:27+00:00,rigou28,"Abis baca koran pagi ini tentang virus corona ini, tiba2 kepikir virus ini bisa jadi senjata biologis efektif gak ya? Soalnya kalo diliat2 gejala penularannya bener2 sesepele itu lewat udara dan bisa masuk lewat selaput mata.",Hoaks
2020-01-28 01:50:14+00:00,AREAJULID,Wdyt? Apa pendapat kalian tentang virus corona yg skrg banyak konspirasinya? gw antara mau percaya dan nga prcaya sm konspirasinya yg blang itu senjata biologis dll,Hoaks
2020-01-28 01:38:35+00:00,rizalzulpani_,"Pernah kipikiran ga kalo virus corona itu sengaja dibuat untuk dijadikan senjata biologis,cuman ketika sedang diteliti virus itu bocor tanpa sengaja dan menyebar",Hoaks
2020-01-27 22:22:49+00:00,senyumiinaja,"Apa klian spndpt dgn ksus virus corona yg merupakan senjata biologis china?, mreka ingin menurunkan populasi manusia yg makin pdat dan dsebrkn dberbgai negara agar bnyk trinfeksi virus ini lalu merka kembali dngn vaksin yg dijual mahal nnti.y . Apakh ini konsprasi? #VIRUS_CORONA",Hoaks
2020-01-27 19:18:14+00:00,miesakura2k,Masih yakin klo virus corona itu senjata biologis cina yg ga sengaja kabur,Hoaks
2020-01-27 17:36:56+00:00,bangiyusM,"(Thread) Virus Corona / Korona dugaannya berawal dari sup kelelawar, ada juga isu beredar itu merupakan senjata biologis. Anggaplah ilmu cocoklogi yang dipakai, apakah ada kemungkinan penyebaran senjata biologis ini menggunakan kelelawar untuk menyamarkannya?",Hoaks
2020-01-27 15:05:10+00:00,sbyfess,-cak denger2 virus corona itu senjata biologis buat perang dunia 3 ya? Koreksi kalo aku salah 🙏🙏,Hoaks
2020-01-27 14:53:42+00:00,prastiafegi,"Ditengah masalah gini ada aja yang negative thinking bilang virus corona itu salah satu senjata biologis yang disiapkan RRC tapi gagal dan kena ke masyarakatnya sendiri, kenapa yak ga bisa gitu mendoakan biar kelar? Namanya penyakit Tuhan yang atur kan yak, haduhh",NonHoaks
2020-01-27 13:06:24+00:00,SeptianAcung,"Tadi ada kawan wartawan ngomong ke gw, kalau asal virus corona daro senjata biologis yang pecah, entah bener entah enggal belum liar artikelnya....",Hoaks
2020-01-27 12:16:14+00:00,apinn78422392,"Saya lebih setuju jika dibilang Virus Corona merupakan Senjata Biologis. Jika saat itu Flu Pandemik (Spanyol) 1918, yang merenggut 50jt jiwa. Flu Corona pastinya juga merupakan senjata yang ampuh selain Flu burung, &amp; senjata biologis lainnya.",Hoaks
2020-01-27 04:40:01+00:00,akhiy_aduy,"Negara2 lain menolak kehdran/kunjungan wisata dr China, krn negaranya sayang ama rakyatnya Di +62 malah disuruh datang bahkan disambut dengan tarian, mengapa..? kasarnya, supaya rakyat +62 terserang virus corona (konon senjata biologis) dan pada mati, ya MERDEKA deh",Hoaks
2020-01-27 04:27:55+00:00,DodyHafuza,"WW3, Iran, USA, China. Virus Corona. Yang dipikiran gw : senjata biologis untuk WW3 kali aja yang memaksimalkannya jadi pemenang -_- #INA_CoronaVirusAlert",Hoaks
2020-01-27 04:14:56+00:00,a_young_boy13,Yang jadi pertanyaan adalah bagaimana bila ternyata virus corona bukan tercipta secara alamiah? Melainkan sengaja di buat sbg senjata biologis. Kita tau amerika-china sdg hangat2nya atau dibuat china untk mengurangi populasi disana. Who’s know? 🤷🏻‍♂️,Hoaks
2020-01-27 03:48:06+00:00,urDARKside,"Gimana kalo ternyata virus corona, adalah senjata biologis yg leak ke public? Coba buka-buka lagi deh sejarah virus SARS hehe, jgn cuma berita konven ya tapi. #CoronaOutbreak #CoronavirusOutbreak",Hoaks
2020-01-27 03:27:46+00:00,BanuAstaman,"Sebagian berita menyebutkan bahwa virus Corona terjadi karena pola makan orang Cina yang aneh dan ekstrem. Sedangkan beberapa yang lain mengatakan virus ini adalah kebocoran dari lab penelitian di Wuhan sebagai senjata biologis, dimana ini dikutip dari seorang intelejen israel.",Hoaks
